Date;Product_Category;Product;City;Customer_Group;Point_Format;Sales_kg
21.03.2020;4;31;1;2;1;117,8
21.03.2020;4;31;3;2;1;62,7
21.03.2020;4;31;7;2;1;82,65
21.03.2020;4;31;8;2;1;8,55
21.03.2020;4;31;11;2;1;5,7
21.03.2020;4;31;15;2;1;11,4
21.03.2020;4;31;1;2;3;620,35
21.03.2020;4;31;15;2;3;11,4
21.03.2020;4;31;1;2;8;809,4
21.03.2020;4;31;2;2;8;467,4
21.03.2020;1;276;1;2;1;226,8
21.03.2020;1;276;8;2;1;65,8
21.03.2020;1;276;1;2;3;973
21.03.2020;1;276;8;2;3;369,6
21.03.2020;1;276;1;2;8;504
21.03.2020;4;291;1;2;1;92,15
21.03.2020;4;291;3;2;1;5,7
21.03.2020;4;291;7;2;1;63,65
21.03.2020;4;291;8;2;1;4,75
21.03.2020;4;291;11;2;1;5,7
21.03.2020;4;291;1;2;3;438,9
21.03.2020;1;336;3;2;1;1339,2
21.03.2020;1;336;7;2;1;274,5
21.03.2020;1;336;7;2;3;549
21.03.2020;1;336;1;2;8;1101,6
21.03.2020;1;336;2;2;8;5670
21.03.2020;1;336;3;2;8;496,8
21.03.2020;1;336;4;2;8;248,4
21.03.2020;1;336;9;2;8;453,6
21.03.2020;1;336;15;2;8;-151,2
21.03.2020;1;505;1;2;1;1337,4
21.03.2020;1;505;8;2;1;327,6
21.03.2020;1;505;15;2;1;129,6
21.03.2020;1;505;1;2;3;9350,1
21.03.2020;1;505;8;2;3;1160,1
21.03.2020;1;505;1;2;8;1004,4
21.03.2020;1;505;15;2;8;199,8
21.03.2020;15;527;1;259;1;1,2
21.03.2020;15;527;15;259;1;1,8
21.03.2020;15;527;1;259;2;1,2
21.03.2020;15;527;5;259;2;3,6
21.03.2020;15;527;8;259;2;0,6
21.03.2020;15;527;15;259;2;9,4
21.03.2020;15;527;1;259;3;124,8
21.03.2020;15;527;5;259;3;32,4
21.03.2020;15;527;11;259;3;24
21.03.2020;15;527;1;259;8;52,8
21.03.2020;15;527;2;259;8;2197,2
21.03.2020;14;560;2;259;1;183,6
21.03.2020;14;560;2;259;8;2918,4
22.03.2020;4;29;1;2;1;16,15
22.03.2020;4;29;3;2;1;11,4
22.03.2020;4;29;7;2;1;10,45
22.03.2020;4;29;15;2;1;0
22.03.2020;4;29;1;2;3;467,4
22.03.2020;4;29;1;2;8;410,4
22.03.2020;4;29;2;2;8;860,7
22.03.2020;4;29;3;2;8;798
22.03.2020;4;29;7;2;8;450,3
22.03.2020;4;29;9;2;8;570
22.03.2020;4;30;1;2;1;4,75
22.03.2020;4;30;7;2;1;20,9
22.03.2020;4;30;8;2;1;6,65
22.03.2020;4;30;15;2;1;-5,7
22.03.2020;4;30;1;2;3;465,5
22.03.2020;4;30;8;2;3;85,5
22.03.2020;4;30;1;2;8;5,7
22.03.2020;4;30;3;2;8;684
22.03.2020;4;30;7;2;8;467,4
22.03.2020;4;30;9;2;8;484,5
22.03.2020;4;31;1;2;1;9,5
22.03.2020;4;31;3;2;1;5,7
22.03.2020;4;31;7;2;1;17,1
22.03.2020;4;31;8;2;1;6,65
22.03.2020;4;31;1;2;3;312,55
22.03.2020;4;31;2;2;8;1402,2
22.03.2020;1;276;1;2;1;131,6
22.03.2020;1;276;8;2;1;39,2
22.03.2020;1;276;1;2;3;634,2
22.03.2020;1;276;8;2;3;186,2
22.03.2020;1;276;1;2;8;515,2
22.03.2020;4;291;1;2;1;8,55
22.03.2020;4;291;7;2;1;10,45
22.03.2020;4;291;1;2;3;213,75
22.03.2020;1;336;3;2;1;475,2
22.03.2020;1;336;7;2;1;63
22.03.2020;1;336;7;2;3;712,8
22.03.2020;1;336;1;2;8;1360,8
22.03.2020;1;336;2;2;8;2646
22.03.2020;1;336;3;2;8;7365,6
22.03.2020;1;336;7;2;8;162
22.03.2020;1;336;9;2;8;1706,4
22.03.2020;1;505;1;2;1;944,1
22.03.2020;1;505;8;2;1;340,2
22.03.2020;1;505;15;2;1;10,8
22.03.2020;1;505;1;2;3;6379,2
22.03.2020;1;505;8;2;3;829,8
22.03.2020;1;505;1;2;8;518,4
22.03.2020;1;505;15;2;8;48,6
22.03.2020;15;527;1;259;2;4,8
22.03.2020;15;527;1;259;3;96
22.03.2020;15;527;1;259;8;28,8
22.03.2020;15;527;2;259;8;247,2
22.03.2020;14;560;2;259;1;2,4
22.03.2020;14;560;2;259;8;148,8
23.03.2020;4;29;1;2;1;104,5
23.03.2020;4;29;3;2;1;28,5
23.03.2020;4;29;4;2;1;22,8
23.03.2020;4;29;6;2;1;290,7
23.03.2020;4;29;7;2;1;68,4
23.03.2020;4;29;8;2;1;9,5
23.03.2020;4;29;9;2;1;28,5
23.03.2020;4;29;15;2;1;22,8
23.03.2020;4;29;1;2;3;1066,85
23.03.2020;4;29;5;2;3;85,5
23.03.2020;4;29;8;2;3;159,6
23.03.2020;4;29;15;2;3;425,6
23.03.2020;4;29;1;2;8;1493,4
23.03.2020;4;29;2;2;8;849,3
23.03.2020;4;29;3;2;8;222,3
23.03.2020;4;29;4;2;8;2433,9
23.03.2020;4;29;6;2;8;1014,6
23.03.2020;4;29;7;2;8;558,6
23.03.2020;4;29;9;2;8;222,3
23.03.2020;4;30;1;2;1;76
23.03.2020;4;30;3;2;1;22,8
23.03.2020;4;30;4;2;1;11,4
23.03.2020;4;30;5;2;1;22,8
23.03.2020;4;30;6;2;1;119,7
23.03.2020;4;30;7;2;1;25,65
23.03.2020;4;30;8;2;1;3,8
23.03.2020;4;30;9;2;1;5,7
23.03.2020;4;30;15;2;1;5,7
23.03.2020;4;30;1;2;3;931
23.03.2020;4;30;8;2;3;144,4
23.03.2020;4;30;15;2;3;380,95
23.03.2020;4;30;1;2;8;1362,3
23.03.2020;4;30;3;2;8;153,9
23.03.2020;4;30;4;2;8;1727,1
23.03.2020;4;30;6;2;8;912
23.03.2020;4;30;7;2;8;513
23.03.2020;4;30;9;2;8;165,3
23.03.2020;4;31;1;2;1;80,75
23.03.2020;4;31;3;2;1;34,2
23.03.2020;4;31;4;2;1;5,7
23.03.2020;4;31;7;2;1;35,15
23.03.2020;4;31;8;2;1;10,45
23.03.2020;4;31;15;2;1;34,2
23.03.2020;4;31;1;2;3;441,75
23.03.2020;4;31;15;2;3;39,9
23.03.2020;4;31;2;2;8;1197
23.03.2020;1;276;1;2;1;166,6
23.03.2020;1;276;8;2;1;74,2
23.03.2020;1;276;1;2;3;1051,4
23.03.2020;1;276;8;2;3;369,6
23.03.2020;1;276;1;2;8;660,8
23.03.2020;4;291;1;2;1;22,8
23.03.2020;4;291;3;2;1;5,7
23.03.2020;4;291;5;2;1;11,4
23.03.2020;4;291;7;2;1;24,7
23.03.2020;4;291;8;2;1;0,95
23.03.2020;4;291;11;2;1;5,7
23.03.2020;4;291;1;2;3;345,8
23.03.2020;1;336;3;2;1;507,6
23.03.2020;1;336;7;2;1;155,7
23.03.2020;1;336;7;2;3;766,8
23.03.2020;1;336;1;2;8;9298,8
23.03.2020;1;336;2;2;8;3747,6
23.03.2020;1;336;4;2;8;1026
23.03.2020;1;336;7;2;8;572,4
23.03.2020;1;336;9;2;8;2149,2
23.03.2020;1;336;15;2;8;5734,8
23.03.2020;1;505;1;2;1;1267,2
23.03.2020;1;505;8;2;1;376,2
23.03.2020;1;505;15;2;1;129,6
23.03.2020;1;505;1;2;3;8130,6
23.03.2020;1;505;8;2;3;1029,6
23.03.2020;1;505;1;2;8;448,2
23.03.2020;1;505;15;2;8;313,2
23.03.2020;15;527;1;259;1;1,2
23.03.2020;15;527;5;259;1;1,2
23.03.2020;15;527;1;259;2;1,2
23.03.2020;15;527;5;259;2;1,2
23.03.2020;15;527;15;259;2;1,2
23.03.2020;15;527;1;259;3;159,6
23.03.2020;15;527;5;259;3;22,8
23.03.2020;15;527;11;259;3;14,4
23.03.2020;15;527;1;259;8;52,8
23.03.2020;15;527;2;259;8;2923,2
23.03.2020;14;560;2;259;1;76,8
23.03.2020;14;560;2;259;8;273,6
24.03.2020;4;29;1;2;1;112,1
24.03.2020;4;29;3;2;1;62,7
24.03.2020;4;29;6;2;1;17,1
24.03.2020;4;29;7;2;1;0,95
24.03.2020;4;29;8;2;1;22,8
24.03.2020;4;29;9;2;1;11,4
24.03.2020;4;29;11;2;1;11,4
24.03.2020;4;29;15;2;1;39,9
24.03.2020;4;29;1;2;3;1031,7
24.03.2020;4;29;5;2;3;4,75
24.03.2020;4;29;8;2;3;278,35
24.03.2020;4;29;15;2;3;161,5
24.03.2020;4;29;2;2;8;1208,4
24.03.2020;4;29;3;2;8;410,4
24.03.2020;4;29;7;2;8;290,7
24.03.2020;4;29;9;2;8;621,3
24.03.2020;4;30;1;2;1;76
24.03.2020;4;30;3;2;1;22,8
24.03.2020;4;30;6;2;1;11,4
24.03.2020;4;30;7;2;1;19
24.03.2020;4;30;8;2;1;40,85
24.03.2020;4;30;9;2;1;22,8
24.03.2020;4;30;15;2;1;39,9
24.03.2020;4;30;1;2;3;890,15
24.03.2020;4;30;8;2;3;157,7
24.03.2020;4;30;15;2;3;28,5
24.03.2020;4;30;1;2;8;125,4
24.03.2020;4;30;3;2;8;125,4
24.03.2020;4;30;7;2;8;273,6
24.03.2020;4;30;9;2;8;473,1
24.03.2020;4;31;1;2;1;55,1
24.03.2020;4;31;3;2;1;39,9
24.03.2020;4;31;7;2;1;17,1
24.03.2020;4;31;8;2;1;6,65
24.03.2020;4;31;15;2;1;22,8
24.03.2020;4;31;1;2;3;516,8
24.03.2020;4;31;15;2;3;359,1
24.03.2020;4;31;2;2;8;1174,2
24.03.2020;1;276;1;2;1;239,4
24.03.2020;1;276;8;2;1;145,6
24.03.2020;1;276;1;2;3;1358
24.03.2020;1;276;8;2;3;302,4
24.03.2020;1;276;1;2;8;548,8
24.03.2020;4;291;1;2;1;54,15
24.03.2020;4;291;3;2;1;17,1
24.03.2020;4;291;5;2;1;5,7
24.03.2020;4;291;7;2;1;1,9
24.03.2020;4;291;8;2;1;27,55
24.03.2020;4;291;1;2;3;364,8
24.03.2020;1;336;3;2;1;626,4
24.03.2020;1;336;7;2;1;70,2
24.03.2020;1;336;7;2;3;442,8
24.03.2020;1;336;1;2;8;11674,8
24.03.2020;1;336;2;2;8;3445,2
24.03.2020;1;336;3;2;8;334,8
24.03.2020;1;336;7;2;8;831,6
24.03.2020;1;336;9;2;8;1587,6
24.03.2020;1;505;1;2;1;1111,5
24.03.2020;1;505;8;2;1;378,9
24.03.2020;1;505;15;2;1;86,4
24.03.2020;1;505;1;2;3;7719,3
24.03.2020;1;505;8;2;3;989,1
24.03.2020;1;505;1;2;8;912,6
24.03.2020;15;527;1;259;1;2,4
24.03.2020;15;527;5;259;1;3,6
24.03.2020;15;527;15;259;2;5,4
24.03.2020;15;527;1;259;3;90
24.03.2020;15;527;5;259;3;28,8
24.03.2020;15;527;8;259;3;0,6
24.03.2020;15;527;11;259;3;19,2
24.03.2020;15;527;1;259;8;43,2
24.03.2020;15;527;2;259;8;1194
24.03.2020;14;560;2;259;1;36
24.03.2020;14;560;2;259;8;72
25.03.2020;4;29;1;2;1;28,5
25.03.2020;4;29;3;2;1;34,2
25.03.2020;4;29;6;2;1;119,7
25.03.2020;4;29;7;2;1;45,6
25.03.2020;4;29;8;2;1;62,7
25.03.2020;4;29;15;2;1;28,5
25.03.2020;4;29;1;2;3;574,75
25.03.2020;4;29;5;2;3;5,7
25.03.2020;4;29;8;2;3;318,25
25.03.2020;4;29;15;2;3;370,5
25.03.2020;4;29;1;2;8;4531,5
25.03.2020;4;29;2;2;8;2416,8
25.03.2020;4;29;3;2;8;456
25.03.2020;4;29;4;2;8;957,6
25.03.2020;4;29;6;2;8;273,6
25.03.2020;4;29;7;2;8;2633,4
25.03.2020;4;29;9;2;8;165,3
25.03.2020;4;30;1;2;1;39,9
25.03.2020;4;30;3;2;1;22,8
25.03.2020;4;30;6;2;1;171
25.03.2020;4;30;7;2;1;39,9
25.03.2020;4;30;8;2;1;22,8
25.03.2020;4;30;9;2;1;22,8
25.03.2020;4;30;11;2;1;17,1
25.03.2020;4;30;15;2;1;5,7
25.03.2020;4;30;1;2;3;681,15
25.03.2020;4;30;8;2;3;202,35
25.03.2020;4;30;15;2;3;474,05
25.03.2020;4;30;1;2;8;3163,5
25.03.2020;4;30;2;2;8;250,8
25.03.2020;4;30;3;2;8;353,4
25.03.2020;4;30;4;2;8;649,8
25.03.2020;4;30;7;2;8;2097,6
25.03.2020;4;30;9;2;8;148,2
25.03.2020;4;31;1;2;1;68,4
25.03.2020;4;31;3;2;1;45,6
25.03.2020;4;31;7;2;1;28,5
25.03.2020;4;31;8;2;1;45,6
25.03.2020;4;31;11;2;1;5,7
25.03.2020;4;31;15;2;1;39,9
25.03.2020;4;31;1;2;3;323,95
25.03.2020;4;31;15;2;3;205,2
25.03.2020;4;31;1;2;8;359,1
25.03.2020;4;31;2;2;8;792,3
25.03.2020;1;276;1;2;1;112
25.03.2020;1;276;8;2;1;89,6
25.03.2020;1;276;1;2;3;858,2
25.03.2020;1;276;8;2;3;448
25.03.2020;1;276;1;2;8;436,8
25.03.2020;4;291;1;2;1;34,2
25.03.2020;4;291;3;2;1;22,8
25.03.2020;4;291;7;2;1;39,9
25.03.2020;4;291;8;2;1;28,5
25.03.2020;4;291;11;2;1;5,7
25.03.2020;4;291;15;2;1;17,1
25.03.2020;4;291;1;2;3;287,85
25.03.2020;4;291;15;2;3;17,1
25.03.2020;1;336;3;2;1;561,6
25.03.2020;1;336;7;2;1;64,8
25.03.2020;1;336;7;2;3;777,6
25.03.2020;1;336;1;2;8;3186
25.03.2020;1;336;2;2;8;5097,6
25.03.2020;1;336;3;2;8;1890
25.03.2020;1;336;4;2;8;1101,6
25.03.2020;1;336;6;2;8;1630,8
25.03.2020;1;336;7;2;8;1404
25.03.2020;1;336;9;2;8;410,4
25.03.2020;1;336;15;2;8;3510
25.03.2020;1;505;1;2;1;648
25.03.2020;1;505;8;2;1;329,4
25.03.2020;1;505;15;2;1;75,6
25.03.2020;1;505;1;2;3;7637,4
25.03.2020;1;505;8;2;3;745,2
25.03.2020;1;505;1;2;8;410,4
25.03.2020;1;505;15;2;8;102,6
25.03.2020;15;527;1;259;1;1,2
25.03.2020;15;527;5;259;1;2,4
25.03.2020;15;527;15;259;1;0,6
25.03.2020;15;527;1;259;2;2,4
25.03.2020;15;527;15;259;2;5,4
25.03.2020;15;527;1;259;3;158,4
25.03.2020;15;527;5;259;3;15,6
25.03.2020;15;527;11;259;3;7,2
25.03.2020;15;527;1;259;8;50,4
25.03.2020;15;527;2;259;8;1216,8
25.03.2020;14;560;2;259;1;43,2
25.03.2020;14;560;2;259;8;117,6
26.03.2020;4;29;1;2;1;52,25
26.03.2020;4;29;3;2;1;51,3
26.03.2020;4;29;6;2;1;28,5
26.03.2020;4;29;7;2;1;8,55
26.03.2020;4;29;8;2;1;5,7
26.03.2020;4;29;9;2;1;22,8
26.03.2020;4;29;15;2;1;51,3
26.03.2020;4;29;1;2;3;1180,85
26.03.2020;4;29;5;2;3;22,8
26.03.2020;4;29;8;2;3;163,4
26.03.2020;4;29;15;2;3;259,35
26.03.2020;4;29;1;2;8;1459,2
26.03.2020;4;29;2;2;8;1248,3
26.03.2020;4;29;3;2;8;1664,4
26.03.2020;4;29;9;2;8;1875,3
26.03.2020;4;30;1;2;1;44,65
26.03.2020;4;30;3;2;1;17,1
26.03.2020;4;30;5;2;1;11,4
26.03.2020;4;30;6;2;1;28,5
26.03.2020;4;30;7;2;1;13,3
26.03.2020;4;30;8;2;1;17,1
26.03.2020;4;30;9;2;1;22,8
26.03.2020;4;30;15;2;1;68,4
26.03.2020;4;30;1;2;3;846,45
26.03.2020;4;30;8;2;3;114
26.03.2020;4;30;15;2;3;262,2
26.03.2020;4;30;1;2;8;780,9
26.03.2020;4;30;2;2;8;267,9
26.03.2020;4;30;3;2;8;769,5
26.03.2020;4;30;7;2;8;119,7
26.03.2020;4;30;9;2;8;832,2
26.03.2020;4;31;1;2;1;9,5
26.03.2020;4;31;3;2;1;28,5
26.03.2020;4;31;7;2;1;8,55
26.03.2020;4;31;8;2;1;5,7
26.03.2020;4;31;15;2;1;39,9
26.03.2020;4;31;1;2;3;361
26.03.2020;4;31;15;2;3;153,9
26.03.2020;4;31;1;2;8;581,4
26.03.2020;4;31;2;2;8;1715,7
26.03.2020;1;276;1;2;1;107,8
26.03.2020;1;276;8;2;1;25,2
26.03.2020;1;276;1;2;3;1174,6
26.03.2020;1;276;8;2;3;392
26.03.2020;4;291;1;2;1;0,95
26.03.2020;4;291;3;2;1;5,7
26.03.2020;4;291;5;2;1;5,7
26.03.2020;4;291;7;2;1;0,95
26.03.2020;4;291;1;2;3;247,95
26.03.2020;1;336;3;2;1;734,4
26.03.2020;1;336;7;2;1;103,5
26.03.2020;1;336;7;2;3;550,8
26.03.2020;1;336;1;2;8;4039,2
26.03.2020;1;336;2;2;8;4006,8
26.03.2020;1;336;3;2;8;1447,2
26.03.2020;1;336;7;2;8;669,6
26.03.2020;1;336;9;2;8;2602,8
26.03.2020;1;505;1;2;1;589,5
26.03.2020;1;505;8;2;1;270
26.03.2020;1;505;15;2;1;81
26.03.2020;1;505;1;2;3;7995,6
26.03.2020;1;505;8;2;3;941,4
26.03.2020;1;505;1;2;8;1792,8
26.03.2020;15;527;1;259;2;1,2
26.03.2020;15;527;15;259;2;1,2
26.03.2020;15;527;1;259;3;93,6
26.03.2020;15;527;5;259;3;21,6
26.03.2020;15;527;8;259;3;0,6
26.03.2020;15;527;11;259;3;10,8
26.03.2020;15;527;1;259;8;37,2
26.03.2020;15;527;2;259;8;892,8
26.03.2020;14;560;2;259;1;14,4
26.03.2020;14;560;2;259;8;184,8
27.03.2020;4;29;1;2;1;66,5
27.03.2020;4;29;3;2;1;177,65
27.03.2020;4;29;4;2;1;68,4
27.03.2020;4;29;6;2;1;290,7
27.03.2020;4;29;7;2;1;36,1
27.03.2020;4;29;8;2;1;14,25
27.03.2020;4;29;15;2;1;76
27.03.2020;4;29;1;2;3;847,4
27.03.2020;4;29;5;2;3;57
27.03.2020;4;29;8;2;3;152
27.03.2020;4;29;15;2;3;682,1
27.03.2020;4;29;1;2;8;2000,7
27.03.2020;4;29;2;2;8;1065,9
27.03.2020;4;29;3;2;8;285
27.03.2020;4;29;4;2;8;1527,6
27.03.2020;4;29;6;2;8;1692,9
27.03.2020;4;29;7;2;8;786,6
27.03.2020;4;29;9;2;8;609,9
27.03.2020;4;30;1;2;1;51,3
27.03.2020;4;30;3;2;1;62,7
27.03.2020;4;30;4;2;1;22,8
27.03.2020;4;30;5;2;1;22,8
27.03.2020;4;30;6;2;1;222,3
27.03.2020;4;30;7;2;1;24,7
27.03.2020;4;30;8;2;1;19,95
27.03.2020;4;30;9;2;1;5,7
27.03.2020;4;30;11;2;1;22,8
27.03.2020;4;30;15;2;1;76
27.03.2020;4;30;1;2;3;722,95
27.03.2020;4;30;8;2;3;86,45
27.03.2020;4;30;15;2;3;736,25
27.03.2020;4;30;1;2;8;2331,3
27.03.2020;4;30;2;2;8;364,8
27.03.2020;4;30;3;2;8;342
27.03.2020;4;30;4;2;8;889,2
27.03.2020;4;30;6;2;8;1014,6
27.03.2020;4;30;7;2;8;872,1
27.03.2020;4;30;9;2;8;433,2
27.03.2020;4;31;1;2;1;17,1
27.03.2020;4;31;3;2;1;136,8
27.03.2020;4;31;4;2;1;11,4
27.03.2020;4;31;7;2;1;19,95
27.03.2020;4;31;8;2;1;5,7
27.03.2020;4;31;15;2;1;45,6
27.03.2020;4;31;1;2;3;304,95
27.03.2020;4;31;15;2;3;404,7
27.03.2020;4;31;1;2;8;239,4
27.03.2020;4;31;2;2;8;1510,5
27.03.2020;1;276;1;2;1;252
27.03.2020;1;276;8;2;1;151,2
27.03.2020;1;276;1;2;3;1646,4
27.03.2020;1;276;8;2;3;448
27.03.2020;1;276;1;2;8;403,2
27.03.2020;4;291;1;2;1;19,95
27.03.2020;4;291;3;2;1;34,2
27.03.2020;4;291;5;2;1;17,1
27.03.2020;4;291;7;2;1;37,05
27.03.2020;4;291;11;2;1;5,7
27.03.2020;4;291;15;2;1;0
27.03.2020;4;291;1;2;3;241,3
27.03.2020;4;291;15;2;3;11,4
27.03.2020;1;336;3;2;1;1911,6
27.03.2020;1;336;7;2;1;126,9
27.03.2020;1;336;7;2;3;874,8
27.03.2020;1;336;1;2;8;11458,8
27.03.2020;1;336;2;2;8;3682,8
27.03.2020;1;336;3;2;8;2473,2
27.03.2020;1;336;4;2;8;1501,2
27.03.2020;1;336;6;2;8;21,6
27.03.2020;1;336;7;2;8;1123,2
27.03.2020;1;336;9;2;8;486
27.03.2020;1;336;15;2;8;291,6
27.03.2020;1;505;1;2;1;1611
27.03.2020;1;505;8;2;1;218,7
27.03.2020;1;505;15;2;1;48,6
27.03.2020;1;505;1;2;3;10865,7
27.03.2020;1;505;8;2;3;807,3
27.03.2020;1;505;15;2;3;10,8
27.03.2020;1;505;1;2;8;1036,8
27.03.2020;15;527;1;259;1;3,6
27.03.2020;15;527;15;259;1;1,2
27.03.2020;15;527;1;259;2;4,8
27.03.2020;15;527;5;259;2;1,2
27.03.2020;15;527;8;259;2;0,6
27.03.2020;15;527;15;259;2;6,6
27.03.2020;15;527;1;259;3;154,8
27.03.2020;15;527;5;259;3;28,8
27.03.2020;15;527;11;259;3;4,8
27.03.2020;15;527;1;259;8;67,2
27.03.2020;15;527;2;259;8;1807,2
27.03.2020;14;560;2;259;1;4,8
27.03.2020;14;560;2;259;8;885,6
28.03.2020;4;29;1;2;1;52,25
28.03.2020;4;29;3;2;1;123,5
28.03.2020;4;29;6;2;1;28,5
28.03.2020;4;29;7;2;1;72,2
28.03.2020;4;29;8;2;1;29,45
28.03.2020;4;29;9;2;1;68,4
28.03.2020;4;29;11;2;1;11,4
28.03.2020;4;29;15;2;1;17,1
28.03.2020;4;29;1;2;3;599,45
28.03.2020;4;29;5;2;3;51,3
28.03.2020;4;29;8;2;3;107,35
28.03.2020;4;29;15;2;3;9,5
28.03.2020;4;29;1;2;8;1824
28.03.2020;4;29;2;2;8;1316,7
28.03.2020;4;29;3;2;8;285
28.03.2020;4;29;4;2;8;1288,2
28.03.2020;4;29;6;2;8;467,4
28.03.2020;4;29;7;2;8;216,6
28.03.2020;4;29;9;2;8;473,1
28.03.2020;4;30;1;2;1;51,3
28.03.2020;4;30;3;2;1;57
28.03.2020;4;30;6;2;1;5,7
28.03.2020;4;30;7;2;1;50,35
28.03.2020;4;30;9;2;1;17,1
28.03.2020;4;30;15;2;1;28,5
28.03.2020;4;30;1;2;3;652,65
28.03.2020;4;30;8;2;3;96,9
28.03.2020;4;30;15;2;3;28,5
28.03.2020;4;30;1;2;8;57
28.03.2020;4;30;2;2;8;108,3
28.03.2020;4;30;3;2;8;45,6
28.03.2020;4;30;4;2;8;695,4
28.03.2020;4;30;6;2;8;621,3
28.03.2020;4;30;7;2;8;359,1
28.03.2020;4;30;9;2;8;319,2
28.03.2020;4;31;1;2;1;28,5
28.03.2020;4;31;3;2;1;57
28.03.2020;4;31;7;2;1;75,05
28.03.2020;4;31;8;2;1;3,8
28.03.2020;4;31;11;2;1;5,7
28.03.2020;4;31;15;2;1;11,4
28.03.2020;4;31;1;2;3;207,1
28.03.2020;4;31;15;2;3;5,7
28.03.2020;4;31;1;2;8;1692,9
28.03.2020;4;31;2;2;8;1556,1
28.03.2020;1;276;1;2;1;338,8
28.03.2020;1;276;8;2;1;159,6
28.03.2020;1;276;1;2;3;1591,8
28.03.2020;1;276;8;2;3;347,2
28.03.2020;4;291;1;2;1;9,5
28.03.2020;4;291;3;2;1;22,8
28.03.2020;4;291;7;2;1;70,3
28.03.2020;4;291;1;2;3;171
28.03.2020;4;291;15;2;3;-11,4
28.03.2020;1;336;3;2;1;1296
28.03.2020;1;336;7;2;1;310,5
28.03.2020;1;336;7;2;3;669,6
28.03.2020;1;336;1;2;8;5950,8
28.03.2020;1;336;2;2;8;6609,6
28.03.2020;1;336;3;2;8;2041,2
28.03.2020;1;336;4;2;8;2721,6
28.03.2020;1;336;6;2;8;2862
28.03.2020;1;336;7;2;8;658,8
28.03.2020;1;336;15;2;8;8002,8
28.03.2020;1;505;1;2;1;1428,3
28.03.2020;1;505;8;2;1;184,5
28.03.2020;1;505;15;2;1;86,4
28.03.2020;1;505;1;2;3;12150
28.03.2020;1;505;8;2;3;904,5
28.03.2020;1;505;15;2;8;275,4
28.03.2020;15;527;1;259;1;1,2
28.03.2020;15;527;15;259;1;0,6
28.03.2020;15;527;1;259;2;4,8
28.03.2020;15;527;5;259;2;2,4
28.03.2020;15;527;8;259;2;0,6
28.03.2020;15;527;15;259;2;3,6
28.03.2020;15;527;1;259;3;90
28.03.2020;15;527;5;259;3;15,6
28.03.2020;15;527;8;259;3;3
28.03.2020;15;527;11;259;3;6
28.03.2020;15;527;1;259;8;78
28.03.2020;15;527;2;259;8;1429,2
28.03.2020;14;560;2;259;1;36
28.03.2020;14;560;2;259;8;7368
29.03.2020;4;29;1;2;1;14,25
29.03.2020;4;29;3;2;1;11,4
29.03.2020;4;29;7;2;1;20,9
29.03.2020;4;29;8;2;1;2,85
29.03.2020;4;29;15;2;1;11,4
29.03.2020;4;29;1;2;3;209
29.03.2020;4;29;8;2;3;83,6
29.03.2020;4;29;1;2;8;1060,2
29.03.2020;4;29;2;2;8;2365,5
29.03.2020;4;29;3;2;8;279,3
29.03.2020;4;29;7;2;8;684
29.03.2020;4;29;9;2;8;581,4
29.03.2020;4;30;1;2;1;28,5
29.03.2020;4;30;3;2;1;22,8
29.03.2020;4;30;7;2;1;12,35
29.03.2020;4;30;1;2;3;206,15
29.03.2020;4;30;8;2;3;65,55
29.03.2020;4;30;1;2;8;912
29.03.2020;4;30;3;2;8;119,7
29.03.2020;4;30;7;2;8;877,8
29.03.2020;4;30;9;2;8;433,2
29.03.2020;4;31;1;2;1;18,05
29.03.2020;4;31;3;2;1;5,7
29.03.2020;4;31;7;2;1;15,2
29.03.2020;4;31;15;2;1;5,7
29.03.2020;4;31;1;2;3;154,85
29.03.2020;4;31;1;2;8;746,7
29.03.2020;4;31;2;2;8;1778,4
29.03.2020;1;276;1;2;1;152,6
29.03.2020;1;276;8;2;1;51,8
29.03.2020;1;276;1;2;3;880,6
29.03.2020;1;276;8;2;3;414,4
29.03.2020;1;276;1;2;8;448
29.03.2020;4;291;1;2;1;18,05
29.03.2020;4;291;3;2;1;5,7
29.03.2020;4;291;7;2;1;10,45
29.03.2020;4;291;8;2;1;0,95
29.03.2020;4;291;1;2;3;123,5
29.03.2020;1;336;3;2;1;550,8
29.03.2020;1;336;7;2;1;82,8
29.03.2020;1;336;7;2;3;885,6
29.03.2020;1;336;1;2;8;3326,4
29.03.2020;1;336;2;2;8;2721,6
29.03.2020;1;336;3;2;8;1922,4
29.03.2020;1;336;7;2;8;1641,6
29.03.2020;1;336;9;2;8;1350
29.03.2020;1;505;1;2;1;1306,8
29.03.2020;1;505;8;2;1;119,7
29.03.2020;1;505;15;2;1;10,8
29.03.2020;1;505;1;2;3;7036,2
29.03.2020;1;505;8;2;3;495
29.03.2020;1;505;1;2;8;685,8
29.03.2020;1;505;15;2;8;210,6
29.03.2020;15;527;1;259;2;2,4
29.03.2020;15;527;1;259;3;97,2
29.03.2020;15;527;1;259;8;57,6
29.03.2020;15;527;2;259;8;556,8
29.03.2020;14;560;2;259;1;2,4
29.03.2020;14;560;2;259;8;1072,8
30.03.2020;4;29;1;2;1;16,15
30.03.2020;4;29;3;2;1;68,4
30.03.2020;4;29;4;2;1;45,6
30.03.2020;4;29;6;2;1;96,9
30.03.2020;4;29;7;2;1;63,65
30.03.2020;4;29;8;2;1;10,45
